W,L,qp,qr,seed,v_ref,r_robot,mean_speed,speed_count,mean_density,inflow_ped,outflow_ped,flow_ratio
2.7,50.0,10.0,0.0,0,1.39,0.48,1.296037434010575,6251,0.0482330246913591,40,42,1.05
2.7,50.0,10.0,0.0,4,1.39,0.48,1.3242467553803057,6087,0.0469675925925936,40,39,0.975
2.7,50.0,10.0,0.0,8,1.39,0.48,1.334833305689173,6029,0.0465200617283961,40,39,0.975
2.7,50.0,10.0,0.0,12,1.39,0.48,1.306754119340954,6251,0.0482330246913591,40,39,0.975
2.7,50.0,10.0,0.0,16,1.39,0.48,1.3596944116157277,5923,0.0457021604938282,40,40,1.0
2.7,50.0,10.0,0.0,20,1.39,0.48,1.361524617996592,5890,0.0454475308641985,40,40,1.0
2.7,50.0,10.0,0.0,24,1.39,0.48,1.337762672037631,5958,0.0459722222222232,40,40,1.0
2.7,50.0,10.0,0.0,28,1.39,0.48,1.358641109019346,5843,0.0450848765432109,40,43,1.075
2.7,50.0,20.0,0.0,2,1.39,0.48,1.25859665646343,12741,0.0983101851851844,80,81,1.0125
2.7,50.0,20.0,0.0,6,1.39,0.48,1.3317865177902115,12001,0.0926003086419736,80,80,1.0
2.7,50.0,20.0,0.0,10,1.39,0.48,1.2590956316410535,12705,0.0980324074074061,80,79,0.9875
2.7,50.0,20.0,0.0,14,1.39,0.48,1.2773533183713006,12476,0.0962654320987644,80,80,1.0
2.7,50.0,20.0,0.0,18,1.39,0.48,1.2941034455192104,12509,0.0965200617283935,80,80,1.0
2.7,50.0,20.0,0.0,22,1.39,0.48,1.3101912746215472,12286,0.0947993827160479,80,81,1.0125
2.7,50.0,20.0,0.0,26,1.39,0.48,1.2856060965016316,12663,0.0977083333333326,80,80,1.0
2.7,50.0,30.0,0.0,0,1.39,0.48,1.2290453497309508,19515,0.1505787037037031,120,123,1.025
2.7,50.0,30.0,0.0,4,1.39,0.48,1.2630910422004742,19123,0.1475540123456777,120,119,0.9916666666666668
2.7,50.0,30.0,0.0,8,1.39,0.48,1.1847670003451531,20279,0.1564737654320966,120,119,0.9916666666666668
2.7,50.0,30.0,0.0,12,1.39,0.48,1.2663188634570062,19005,0.1466435185185176,120,123,1.025
2.7,50.0,30.0,0.0,16,1.39,0.48,1.2551396820496978,19437,0.1499768518518504,120,118,0.9833333333333332
2.7,50.0,30.0,0.0,20,1.39,0.48,1.2181345268542458,19550,0.1508487654320979,120,123,1.025
2.7,50.0,30.0,0.0,24,1.39,0.48,1.2786482721671806,18665,0.1440200617283945,120,120,1.0
2.7,50.0,30.0,0.0,28,1.39,0.48,1.227959163044653,19786,0.1526697530864184,120,120,1.0
2.7,50.0,40.0,0.0,2,1.39,0.48,1.1770022042616832,27220,0.2100308641975293,160,164,1.025
2.7,50.0,40.0,0.0,6,1.39,0.48,1.1730202841244113,27312,0.2107407407407395,160,157,0.98125
2.7,50.0,40.0,0.0,10,1.39,0.48,1.1870771277577985,27059,0.2087885802469161,160,161,1.00625
2.7,50.0,40.0,0.0,14,1.39,0.48,1.1729103689405171,27457,0.2118595679012341,160,159,0.99375
2.7,50.0,40.0,0.0,18,1.39,0.48,1.1635192363955098,27344,0.2109876543209866,160,157,0.98125
2.7,50.0,40.0,0.0,22,1.39,0.48,1.2625735380748706,25463,0.1964737654320974,160,160,1.0
2.7,50.0,40.0,0.0,26,1.39,0.48,1.1814854266224797,27413,0.2115200617283921,160,160,1.0
2.7,50.0,50.0,0.0,0,1.39,0.48,1.1062439332036769,36469,0.2813966049382752,200,198,0.99
2.7,50.0,50.0,0.0,4,1.39,0.48,1.1035830171036711,36366,0.2806018518518522,200,206,1.03
2.7,50.0,50.0,0.0,8,1.39,0.48,1.1274209497207006,35800,0.2762345679012373,200,205,1.025
2.7,50.0,50.0,0.0,12,1.39,0.48,1.1707539544079208,34392,0.2653703703703727,200,197,0.985
2.7,50.0,50.0,0.0,16,1.39,0.48,1.1584943476757,34676,0.2675617283950631,200,199,0.995
2.7,50.0,50.0,0.0,20,1.39,0.48,1.188197608708598,33622,0.2594290123456803,200,205,1.025
2.7,50.0,50.0,0.0,24,1.39,0.48,1.187102192362088,33936,0.2618518518518512,200,201,1.005
2.7,50.0,50.0,0.0,28,1.39,0.48,1.1308968898852545,35690,0.2753858024691386,200,207,1.035
2.7,50.0,60.0,0.0,2,1.39,0.48,1.0467402804059232,46504,0.3588271604938277,240,241,1.0041666666666669
2.7,50.0,60.0,0.0,6,1.39,0.48,1.0693082398573723,45377,0.3501311728395084,240,238,0.9916666666666668
2.7,50.0,60.0,0.0,10,1.39,0.48,1.0824396685183282,43924,0.3389197530864186,240,233,0.9708333333333332
2.7,50.0,60.0,0.0,14,1.39,0.48,1.054953158053815,46326,0.3574537037037041,240,242,1.0083333333333333
2.7,50.0,60.0,0.0,18,1.39,0.48,1.078061842311255,44759,0.3453626543209896,240,239,0.9958333333333332
2.7,50.0,60.0,0.0,22,1.39,0.48,1.1291581406213338,42810,0.3303240740740791,240,238,0.9916666666666668
2.7,50.0,60.0,0.0,26,1.39,0.48,1.0892062387791392,44560,0.3438271604938277,240,241,1.0041666666666669
3.0,50.0,10.0,0.0,0,1.39,0.48,1.296039033754616,6251,0.0434097222222208,40,42,1.05
3.0,50.0,10.0,0.0,4,1.39,0.48,1.3242247043363862,6088,0.0422777777777762,40,39,0.975
3.0,50.0,10.0,0.0,8,1.39,0.48,1.334825012439878,6029,0.0418680555555541,40,39,0.975
3.0,50.0,10.0,0.0,12,1.39,0.48,1.3067541193409542,6251,0.0434097222222209,40,39,0.975
3.0,50.0,10.0,0.0,16,1.39,0.48,1.3602854247593237,5921,0.0411180555555541,40,40,1.0
3.0,50.0,10.0,0.0,20,1.39,0.48,1.3617504244482044,5890,0.0409027777777764,40,40,1.0
3.0,50.0,10.0,0.0,24,1.39,0.48,1.3377774047339612,5957,0.0413680555555542,40,40,1.0
3.0,50.0,10.0,0.0,28,1.39,0.48,1.3596799041424237,5842,0.0405694444444432,40,43,1.075
3.0,50.0,20.0,0.0,2,1.39,0.48,1.2632031558185928,12675,0.0880208333333327,80,81,1.0125
3.0,50.0,20.0,0.0,6,1.39,0.48,1.3306300256984462,12063,0.0837708333333329,80,80,1.0
3.0,50.0,20.0,0.0,10,1.39,0.48,1.2611853312302452,12680,0.0880555555555555,80,79,0.9875
3.0,50.0,20.0,0.0,14,1.39,0.48,1.273081344296357,12527,0.0869930555555555,80,80,1.0
3.0,50.0,20.0,0.0,18,1.39,0.48,1.296583900680795,12485,0.0867013888888896,80,80,1.0
3.0,50.0,20.0,0.0,22,1.39,0.48,1.298230016972478,12373,0.0859236111111113,80,81,1.0125
3.0,50.0,20.0,0.0,26,1.39,0.48,1.287560627674773,12618,0.0876249999999991,80,78,0.975
3.0,50.0,30.0,0.0,0,1.39,0.48,1.2312133395185143,19401,0.134729166666667,120,122,1.0166666666666666
3.0,50.0,30.0,0.0,4,1.39,0.48,1.2783899517727042,18869,0.1310347222222226,120,119,0.9916666666666668
3.0,50.0,30.0,0.0,8,1.39,0.48,1.1916466976927922,20198,0.1402638888888886,120,119,0.9916666666666668
3.0,50.0,30.0,0.0,12,1.39,0.48,1.2756531675170322,18816,0.1306666666666668,120,123,1.025
3.0,50.0,30.0,0.0,16,1.39,0.48,1.273361432535736,19099,0.1326319444444444,120,118,0.9833333333333332
