W,L,qp,qr,seed,v_ref,r_robot,mean_speed,speed_count,mean_density,inflow_ped,outflow_ped,flow_ratio
2.1,50.0,40.0,6.0,26,1.39,0.3,0.6033806240142696,55607,0.5516567460317433,171,61,0.3567251461988304
2.1,50.0,40.0,8.0,12,1.39,0.3,0.6551003501035424,27215,0.2699900793650762,113,18,0.1592920353982301
2.1,50.0,40.0,8.0,28,1.39,0.3,0.4216786713594742,78039,0.7741964285714384,131,41,0.3129770992366412
2.1,50.0,40.0,10.0,14,1.39,0.3,0.7706207848974663,30520,0.3027777777777734,122,45,0.3688524590163934
2.1,50.0,50.0,1.0,0,1.39,0.3,0.7715863300550257,51142,0.5073611111111095,212,139,0.6556603773584906
2.1,50.0,50.0,1.0,16,1.39,0.3,0.966300548083145,39660,0.3934523809523919,186,178,0.956989247311828
2.1,50.0,50.0,2.0,2,1.39,0.3,0.69483375041746,54913,0.5447718253968175,208,120,0.5769230769230769
2.1,50.0,50.0,2.0,18,1.39,0.3,0.9090392924575528,44520,0.4416666666666682,219,156,0.7123287671232876
2.1,50.0,50.0,3.0,4,1.39,0.3,0.944849829515264,36598,0.3630753968253934,201,106,0.527363184079602
2.1,50.0,50.0,3.0,20,1.39,0.3,0.6083429926045267,56683,0.5623313492063613,172,76,0.4418604651162791
2.1,50.0,50.0,4.0,6,1.39,0.3,0.5091683311436563,54888,0.5445238095238143,154,33,0.2142857142857142
2.1,50.0,50.0,4.0,22,1.39,0.3,0.5974798733942565,66165,0.6563988095237999,186,91,0.489247311827957
2.1,50.0,50.0,5.0,8,1.39,0.3,0.5248125208069875,82387,0.8173313492063355,199,96,0.4824120603015075
2.1,50.0,50.0,5.0,24,1.39,0.3,0.7326775441168457,34717,0.3444146825396836,153,31,0.2026143790849673
2.1,50.0,50.0,6.0,10,1.39,0.3,0.5908150059075501,38776,0.3846825396825316,134,31,0.2313432835820895
2.1,50.0,50.0,6.0,26,1.39,0.3,0.34843320536839,171599,1.7023710317460303,173,87,0.5028901734104047
2.1,50.0,50.0,8.0,12,1.39,0.3,0.650484975976827,35268,0.3498809523809547,126,37,0.2936507936507936
2.1,50.0,50.0,8.0,28,1.39,0.3,0.4354713907648698,83683,0.8301884920634869,125,35,0.28
2.1,50.0,50.0,10.0,14,1.39,0.3,0.3056410261641155,121515,1.205505952380941,117,38,0.3247863247863248
2.4,50.0,10.0,1.0,0,1.39,0.3,1.177698464003627,7778,0.0675173611111106,44,46,1.0454545454545454
2.4,50.0,10.0,1.0,16,1.39,0.3,1.210766344357127,6816,0.0591666666666667,43,44,1.0232558139534884
2.4,50.0,10.0,2.0,2,1.39,0.3,1.155763749592729,6928,0.0601388888888885,36,39,1.0833333333333333
